Unnamed: 0.1,Unnamed: 0,date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
45617,45617,2015-11-18,Torqued,Winterfox,Overpass,13,16,2,2,4,10,9,6,1968,2299316,28,22,13,16,2,88.31625564013598,0.3888888888888889,0.3888888888888889,-7,6,0.5,0
45622,45622,2015-11-18,Cloud9,Games Academy,Cache,16,14,1,1,12,3,4,11,1968,2299363,7,26,2,1,1,134.36015666745652,0.5,0.2777777777777778,14,-19,1.0,1
45629,45629,2015-11-18,fnatic,TSM,Inferno,16,14,1,2,8,7,8,7,1970,2299361,4,3,2,0,1,54.38064991580268,0.1777777777777778,0.1777777777777778,4,1,1.0,1
45628,45628,2015-11-18,Method,Liquid,Cache,3,16,2,1,3,12,0,4,1968,2299364,25,11,0,2,2,-67.33455497248792,-0.19999999999999996,-0.11904761904761907,-17,14,0.0,0
45631,45631,2015-11-18,Winterfox,Games Academy,Cobblestone,4,16,2,2,0,5,4,11,1968,2299373,22,26,0,2,2,-58.192181938613885,-0.2,-0.2,5,-4,0.5,0
45630,45630,2015-11-18,Cloud9,Games Academy,Dust2,14,16,2,2,8,7,6,9,1968,2299363,7,26,2,1,1,141.222302822262,0.5,0.2894736842105263,13,-19,1.0,1
45642,45642,2015-11-18,Enemy,Method,Overpass,16,3,1,2,4,0,12,3,1968,2299374,24,25,2,0,1,1.6208426711577886,0.0,0.0,0,-1,0.5,1
45641,45641,2015-11-18,Enemy,Method,Cache,16,12,1,1,5,10,11,2,1968,2299374,24,25,2,0,1,33.47155862724048,0.16666666666666669,0.16666666666666669,0,-1,1.0,1
45639,45639,2015-11-18,Virtus.pro,FlipSid3,Mirage,16,14,1,1,7,8,9,6,1942,2299360,2,14,2,0,1,-28.718325775507537,-0.5,-0.42307692307692313,23,-12,0.5,1
45638,45638,2015-11-18,Renegades,Cloud9,Cobblestone,6,16,2,2,0,7,6,9,1968,2299371,17,7,1,2,2,-102.10954598806848,-0.25,-0.050000000000000044,-12,10,0.5,0
45640,45640,2015-11-18,Virtus.pro,FlipSid3,Train,16,6,1,1,12,3,4,3,1942,2299360,2,14,2,0,1,5.9207222199991065,-0.25,-0.15740740740740744,23,-12,1.0,1
45636,45636,2015-11-18,Renegades,Cloud9,Inferno,11,16,2,1,8,7,3,9,1968,2299371,17,7,1,2,2,-124.96664283562768,-0.33333333333333337,-0.1428571428571429,-12,10,0.0,0
45635,45635,2015-11-18,Luminosity,Liquid,Overpass,19,17,1,1,7,8,8,7,1968,2299370,9,11,1,2,2,32.28755826968154,0.10000000000000009,0.043636363636363695,3,-2,1.0,0
45634,45634,2015-11-18,Luminosity,Liquid,Inferno,19,22,2,2,11,4,4,11,1968,2299370,9,11,1,2,2,-2.6777044720256526,0.0,0.0016722408026755842,3,-2,0.5,0
45633,45633,2015-11-18,Winterfox,Games Academy,Mirage,5,16,2,2,3,3,2,13,1968,2299373,22,26,0,2,2,-75.04959349990554,-0.22857142857142854,-0.24675324675324672,4,-4,0.0,0
45632,45632,2015-11-18,Renegades,Cloud9,Cache,19,16,1,1,5,10,10,5,1968,2299371,17,7,1,2,2,-145.9287323378253,-0.4,-0.21818181818181825,-12,10,0.0,0
45637,45637,2015-11-18,Luminosity,Liquid,Dust2,11,16,2,1,9,6,2,10,1968,2299370,9,11,1,2,2,-34.43108365895978,-0.09999999999999998,-0.03703703703703698,3,-2,0.3333333333333333,0
45606,45606,2015-11-19,Games Academy,Luminosity,Cache,13,16,2,1,3,12,10,4,1968,2299383,26,9,1,2,2,-56.98474956645896,0.0,-0.1071428571428571,-20,17,0.5,0
45601,45601,2015-11-19,Renegades,Luminosity,Dust2,16,12,1,2,11,2,5,10,1968,2299389,17,9,2,0,1,-55.76121393182939,-0.09999999999999998,-0.0752351097178684,-18,8,0.5,1
45602,45602,2015-11-19,Enemy,Renegades,Train,12,16,2,1,5,10,7,6,1968,2299384,24,17,0,2,2,-21.892355650030368,-0.02857142857142858,-0.011904761904761973,-5,7,0.5,0
45603,45603,2015-11-19,Enemy,Renegades,Cobblestone,10,16,2,1,4,11,6,5,1968,2299384,24,17,0,2,2,-51.87865954680092,-0.19999999999999996,-0.11538461538461542,-5,7,0.0,0
45604,45604,2015-11-19,Cloud9,Liquid,Inferno,16,7,1,1,9,6,7,1,1968,2299387,7,11,2,1,1,59.59412755395215,0.19999999999999996,0.1460869565217391,-2,-4,0.0,1
45605,45605,2015-11-19,Cloud9,Liquid,Overpass,12,16,2,1,9,6,3,10,1968,2299387,7,11,2,1,1,86.1585085265965,0.19999999999999996,0.17948717948717952,-2,-4,0.3333333333333333,1
45607,45607,2015-11-19,Games Academy,Luminosity,Train,7,16,2,1,5,10,2,6,1968,2299383,26,9,1,2,2,-65.23674698294985,-0.15555555555555556,-0.15555555555555556,-21,17,0.0,0
45614,45614,2015-11-19,FlipSid3,E-frag.net,Train,16,4,1,2,3,2,13,2,1881,2299388,14,16,3,0,1,-17.637194200216072,-0.15000000000000002,-0.15000000000000002,1,-2,0.5,1
45609,45609,2015-11-19,Cloud9,Liquid,Cobblestone,16,11,1,2,4,8,12,3,1968,2299387,7,11,2,1,1,110.3817797779343,0.19999999999999996,0.21037037037037032,-2,-4,0.5,1
45610,45610,2015-11-19,Renegades,Luminosity,Train,16,12,1,2,9,4,7,8,1968,2299389,17,9,2,0,1,-3.077964913192318,0.09999999999999998,0.04285714285714293,-17,8,1.0,1
45611,45611,2015-11-19,FlipSid3,E-frag.net,Overpass,16,9,1,2,4,6,12,3,1881,2299388,14,16,3,0,1,15.98585746867684,0.06666666666666665,0.06666666666666665,1,-2,1.0,1
45612,45612,2015-11-19,Liquid,Renegades,Dust2,14,16,2,2,5,10,9,6,1968,2299390,11,17,0,2,2,5.847962918830717,0.0,-0.059523809523809534,13,-6,0.5,0
45613,45613,2015-11-19,FlipSid3,E-frag.net,Cache,16,11,1,2,6,6,10,5,1881,2299388,14,16,3,0,1,46.514543700791364,0.2142857142857143,0.2142857142857143,1,-2,1.0,1
45615,45615,2015-11-19,Cloud9,Renegades,Default,16,12,1,2,7,6,9,6,1968,2299392,7,17,2,0,1,122.12271019674154,0.30000000000000004,0.15865384615384615,10,-10,0.5,1
45616,45616,2015-11-19,Liquid,Renegades,Cache,13,16,2,2,5,9,8,7,1968,2299390,11,17,0,2,2,-16.09384926397979,0.0,-0.06085192697768771,12,-6,0.0,0
45608,45608,2015-11-19,Games Academy,Luminosity,Dust2,16,13,1,2,6,8,10,5,1968,2299383,26,9,1,2,2,-75.15610960321146,-0.09999999999999998,-0.19999999999999996,-22,17,0.0,0
45596,45596,2015-11-20,CLG,Winterfox,Cobblestone,16,13,1,1,7,8,9,5,1934,2299397,13,22,16,13,1,48.765286241770355,0.2,0.23333333333333336,3,-9,0.5,1
45597,45597,2015-11-20,Luminosity,Cloud9,Inferno,16,4,1,2,4,1,12,3,1934,2299396,9,7,16,4,1,-165.60234032851145,-0.5,-0.2518518518518519,6,2,0.0,1
45599,45599,2015-11-20,Cloud9,Method,Cobblestone,16,10,1,1,7,8,9,2,1934,2299400,7,25,16,10,1,254.94590933713812,0.6142857142857143,0.5357142857142857,21,-18,1.0,1
45600,45600,2015-11-20,CLG,Conquest,Inferno,13,16,2,1,5,10,8,6,1934,2299401,13,15,13,16,2,7.5948591910814685,0.025000000000000022,0.0625,8,-2,1.0,0
45598,45598,2015-11-20,Liquid,Complexity,Cache,22,20,1,1,12,3,3,12,1934,2299395,11,23,22,20,1,170.39617382391498,0.4,0.4757575757575757,19,-12,1.0,1
45595,45595,2015-11-21,G2,CLG,Cache,16,7,1,1,10,5,6,2,1865,2299437,10,13,2,0,1,81.84824625022088,0.17142857142857137,0.15966386554621848,-10,-3,0.5,1
45594,45594,2015-11-21,G2,CLG,Mirage,19,17,1,1,8,7,7,8,1865,2299437,10,13,2,0,1,106.4461714144702,0.325,0.2361111111111111,-10,-3,1.0,1
45593,45593,2015-11-21,Cloud9,TSM,Dust2,5,16,2,1,5,10,0,6,1865,2299438,7,3,1,2,2,219.69205930781004,0.4,0.3275862068965517,23,4,0.5,0
45592,45592,2015-11-21,Cloud9,TSM,Cache,16,14,1,1,10,5,6,9,1865,2299438,7,3,1,2,2,169.78323402088768,0.22857142857142865,0.22857142857142865,23,4,0.0,0
45591,45591,2015-11-21,Cloud9,TSM,Overpass,11,16,2,2,4,8,7,8,1865,2299438,7,3,1,2,2,123.28196984324518,0.07499999999999996,0.17500000000000004,23,4,0.0,0
45586,45586,2015-11-22,Liquid,Virtus.pro,Overpass,16,2,1,1,13,2,3,0,1865,2299440,11,2,2,0,1,21.30038211230476,-0.09999999999999998,-0.0071428571428571175,3,9,0.5,1
45582,45582,2015-11-22,Natus Vincere,Luminosity,Mirage,16,13,1,2,10,4,6,9,1865,2299439,5,9,2,0,1,-158.5617181521543,-0.3,-0.39999999999999997,-24,-4,0.5,1
45583,45583,2015-11-22,G2,TSM,Mirage,6,16,2,2,1,6,5,10,1865,2299466,10,3,1,2,2,-8.446676979731137,0.0,0.0,0,7,0.5,0
45584,45584,2015-11-22,Natus Vincere,Luminosity,Overpass,19,17,1,2,8,7,7,8,1865,2299439,5,9,2,0,1,-112.89365334652894,-0.10000000000000003,-0.32727272727272727,-24,-4,1.0,1
45588,45588,2015-11-22,G2,TSM,Overpass,7,16,2,1,4,11,3,5,1865,2299466,10,3,1,2,2,-39.66886251578239,-0.09999999999999998,-0.09999999999999998,0,7,0.0,0
45587,45587,2015-11-22,Natus Vincere,Liquid,Cobblestone,16,7,1,1,11,4,5,3,1865,2299470,5,11,2,0,1,-106.28765529273846,-0.09999999999999998,-0.26666666666666666,-20,-6,0.5,1
45589,45589,2015-11-22,G2,TSM,Cache,16,5,1,2,6,0,10,5,1865,2299466,10,3,1,2,2,-68.0310194142919,-0.09999999999999998,-0.18181818181818188,0,7,0.0,0
45590,45590,2015-11-22,Natus Vincere,Liquid,Dust2,16,14,1,1,4,11,12,3,1865,2299470,5,11,2,0,1,-64.79257510892944,0.09999999999999998,-0.21538461538461534,-20,-6,1.0,1
45585,45585,2015-11-22,Liquid,Virtus.pro,Mirage,16,9,1,1,9,6,7,3,1865,2299440,11,2,2,0,1,11.643765779502473,-0.2,0.01379310344827589,5,9,1.0,1
45581,45581,2015-11-23,TSM,Natus Vincere,Cobblestone,8,16,2,2,7,2,1,14,1865,2299471,3,5,0,2,2,93.07185326951003,0.09999999999999998,0.32142857142857145,-2,-2,0.5,0
45580,45580,2015-11-23,TSM,Natus Vincere,Dust2,10,16,2,1,7,8,3,8,1865,2299471,3,5,0,2,2,52.69894961339105,-0.09999999999999998,0.22564102564102562,-2,-2,0.0,0
45577,45577,2015-11-24,fnatic,Dignitas,Cache,16,10,1,2,10,1,6,9,1970,2299483,5,17,2,1,1,101.36743801499529,0.4,0.4,0,-12,0.5,1
45579,45579,2015-11-24,fnatic,Dignitas,Train,16,8,1,2,5,4,11,4,1970,2299483,5,17,2,1,1,124.28734406558237,0.5,0.4545454545454546,0,-12,1.0,1
45578,45578,2015-11-24,fnatic,Dignitas,Cobblestone,17,19,2,2,11,4,4,11,1970,2299483,5,17,2,1,1,145.3045923586958,0.6000000000000001,0.5,0,-12,1.0,1
45572,45572,2015-11-26,fnatic,Luminosity,Dust2,16,0,1,1,15,0,1,0,1615,2299503,5,14,16,0,1,62.622211436427506,0.5,0.24615384615384617,-23,-9,0.5,1
45573,45573,2015-11-26,Virtus.pro,TSM,Mirage,13,16,2,1,3,12,10,4,1615,2299525,3,2,13,16,2,-54.69152860361169,-0.09999999999999998,-0.07619047619047625,16,1,0.5,0
45575,45575,2015-11-26,TSM,Liquid,Overpass,16,0,1,2,1,0,15,0,1615,2299501,2,9,16,0,1,25.62175332418383,0.39999999999999997,0.06666666666666665,-20,-7,0.5,1
45576,45576,2015-11-26,NiP,fnatic,Dust2,4,16,2,1,3,12,1,4,1615,2299526,6,5,4,16,2,-50.77584036175699,-0.2222222222222222,-0.0793650793650793,-5,1,1.0,0
45574,45574,2015-11-26,Envy,NiP,Mirage,8,16,2,2,2,7,6,9,1615,2299502,1,6,8,16,2,-78.7331399864197,-0.29999999999999993,-0.29999999999999993,0,-5,0.5,0
45571,45571,2015-11-27,NiP,Luminosity,Mirage,10,16,2,2,7,4,3,12,1615,2299540,6,14,1,2,2,36.89713824609862,0.29999999999999993,0.12727272727272732,-26,-8,0.5,0
45570,45570,2015-11-27,NiP,Luminosity,Cache,21,19,1,1,6,9,9,6,1615,2299540,6,14,1,2,2,1.511504529465583,0.09999999999999998,0.033333333333333326,-26,-8,0.0,0
45569,45569,2015-11-27,NiP,Luminosity,Cobblestone,6,16,2,1,6,9,0,7,1615,2299540,6,14,1,2,2,-30.627709304160362,0.09999999999999998,-0.05128205128205121,-26,-8,0.0,0
45568,45568,2015-11-27,Envy,Luminosity,Mirage,6,16,2,2,1,6,5,10,1615,2299538,1,14,1,2,2,-115.06165210129984,-0.19999999999999996,-0.303030303030303,-29,-13,0.5,0
45567,45567,2015-11-27,Virtus.pro,Liquid,Mirage,16,8,1,1,8,7,8,1,1615,2299537,3,9,2,0,1,-41.25148902881074,0.10000000000000003,-0.033333333333333326,-5,-6,0.5,1
45566,45566,2015-11-27,Envy,Luminosity,Cobblestone,16,8,1,1,8,7,8,1,1615,2299538,1,14,1,2,2,-136.83524174117883,-0.3,-0.3333333333333333,-29,-13,0.0,0
45565,45565,2015-11-27,Envy,Luminosity,Inferno,11,16,2,1,7,8,4,8,1615,2299538,1,14,1,2,2,-156.8458361443686,-0.49999999999999994,-0.3589743589743589,-29,-13,0.0,0
45564,45564,2015-11-27,Virtus.pro,Liquid,Overpass,16,6,1,1,12,3,4,3,1615,2299537,3,9,2,0,1,-5.469839933865387,0.10000000000000003,0.0,-5,-6,1.0,1
45557,45557,2015-11-28,fnatic,Luminosity,Inferno,16,7,1,2,7,1,9,6,1615,2299558,5,14,2,1,1,24.115935738840335,0.30000000000000004,0.20000000000000007,-28,-9,1.0,1
45556,45556,2015-11-28,fnatic,Luminosity,Cobblestone,16,11,1,2,7,5,9,6,1615,2299558,5,14,2,1,1,53.89833623614163,0.4,0.2416666666666667,-28,-9,1.0,1
45558,45558,2015-11-28,TSM,Luminosity,Mirage,16,5,1,1,14,1,2,4,1615,2299541,2,14,1,2,2,14.7488583990189,0.20000000000000007,0.08750000000000002,-29,-12,0.5,0
45555,45555,2015-11-28,fnatic,Luminosity,Train,9,16,2,1,7,8,2,8,1615,2299558,5,14,2,1,1,64.29475684162207,0.30000000000000004,0.2823529411764706,-29,-9,1.0,1
45560,45560,2015-11-28,TSM,Luminosity,Inferno,17,21,2,1,6,9,9,6,1615,2299541,2,14,1,2,2,-5.536286996456511,0.0,0.08039215686274515,-30,-12,0.0,0
45561,45561,2015-11-28,fnatic,Virtus.pro,Mirage,11,16,2,2,3,9,8,7,1615,2299539,5,3,2,1,1,141.67212116181713,0.6,0.3555555555555555,-15,2,0.5,1
45562,45562,2015-11-28,fnatic,Virtus.pro,Inferno,16,10,1,1,13,2,3,8,1615,2299539,5,3,2,1,1,161.3017710202182,0.6,0.39473684210526316,-15,2,1.0,1
45563,45563,2015-11-28,fnatic,Virtus.pro,Cache,16,9,1,1,11,4,5,5,1615,2299539,5,3,2,1,1,179.42807637612236,0.6,0.43333333333333335,-15,2,1.0,1
45559,45559,2015-11-28,TSM,Luminosity,Overpass,6,16,2,1,6,9,0,7,1615,2299541,2,14,1,2,2,-37.026419273760894,-0.09999999999999998,0.04444444444444451,-30,-12,0.0,0
45550,45550,2015-11-30,TSM,Dignitas,Overpass,16,19,2,2,5,10,10,5,1970,2299587,2,17,2,1,1,106.95493967513903,0.3,0.27125506072874495,6,-15,0.5,1
45551,45551,2015-11-30,Dignitas,G2,Cache,12,16,2,2,3,10,9,6,1970,2299586,17,8,0,2,2,-81.33127032797552,-0.39999999999999997,-0.2142857142857143,2,9,0.5,0
45554,45554,2015-11-30,TSM,Dignitas,Inferno,16,6,1,1,10,5,6,1,1970,2299587,2,17,2,1,1,141.72534748129078,0.3,0.3333333333333333,5,-15,1.0,1
45553,45553,2015-11-30,Dignitas,G2,Inferno,14,16,2,2,7,8,7,8,1970,2299586,17,8,0,2,2,-115.78701868008147,-0.49999999999999994,-0.28846153846153844,3,9,0.0,0
45552,45552,2015-11-30,TSM,Dignitas,Mirage,16,12,1,1,7,8,9,4,1970,2299587,2,17,2,1,1,172.20764989006761,0.4,0.38375350140056025,4,-15,1.0,1
45549,45549,2015-12-01,TSM,E-frag.net,Inferno,16,5,1,1,12,3,4,2,2046,2299615,2,18,2,1,1,101.1891249480484,0.07142857142857145,0.2077922077922078,15,-16,0.5,1
45548,45548,2015-12-01,TSM,E-frag.net,Overpass,16,9,1,2,8,2,8,7,2046,2299615,2,18,2,1,1,124.12413410799377,0.22499999999999998,0.27717391304347827,15,-16,1.0,1
45547,45547,2015-12-01,TSM,E-frag.net,Dust2,5,16,2,1,4,11,1,5,2046,2299615,2,18,2,1,1,145.15464603232772,0.36666666666666664,0.3333333333333333,15,-16,1.0,1
45546,45546,2015-12-01,Natus Vincere,Dignitas,Mirage,10,16,2,1,6,9,4,7,1942,2299613,4,17,1,2,2,162.3503002149157,0.7000000000000001,0.2777777777777778,-2,-13,0.5,0
45545,45545,2015-12-01,Natus Vincere,Dignitas,Train,9,16,2,2,6,4,3,12,1942,2299613,4,17,1,2,2,116.39828784366932,0.7000000000000001,0.20743034055727555,-2,-13,0.0,0
45544,45544,2015-12-01,Natus Vincere,Dignitas,Cobblestone,21,19,1,1,10,5,5,10,1942,2299613,4,17,1,2,2,74.06147795102856,0.6000000000000001,0.14444444444444443,-2,-13,0.0,0
45538,45538,2015-12-02,Envy,Vexed,Train,21,18,1,2,8,7,7,8,2046,2299639,1,19,2,0,1,-91.7932829578051,-0.8,-0.7142857142857143,12,-18,0.5,1
45539,45539,2015-12-02,TSM,G2,Inferno,14,16,2,1,8,7,6,9,1970,2299622,2,8,0,2,2,75.02962239195267,0.0,0.10857142857142865,11,-6,0.5,0
45542,45542,2015-12-02,Natus Vincere,Titan,Train,16,14,1,2,8,7,8,7,1970,2299621,5,12,2,0,1,18.922322207412208,0.39999999999999997,-0.016447368421052655,3,-7,0.5,1
45541,45541,2015-12-02,TSM,G2,Mirage,10,16,2,1,9,6,1,10,1970,2299622,2,8,0,2,2,36.22459668235251,-0.09999999999999998,0.05384615384615388,11,-6,0.0,0
45543,45543,2015-12-02,Natus Vincere,Titan,Dust2,16,9,1,1,9,6,7,3,1970,2299621,5,12,2,0,1,49.18123305775066,0.49999999999999994,0.03823529411764709,3,-7,1.0,1
45540,45540,2015-12-02,Envy,Vexed,Inferno,16,3,1,1,12,3,4,0,2046,2299639,1,19,2,0,1,-51.53018303178146,-0.36666666666666664,-0.3333333333333333,12,-18,1.0,1
45530,45530,2015-12-03,Envy,Titan,Cobblestone,7,16,2,1,4,11,3,5,1970,2299646,1,12,1,2,2,32.37254434771671,0.30000000000000004,-0.013888888888888895,-2,-11,0.5,0
45531,45531,2015-12-03,Envy,Titan,Cache,16,8,1,2,6,3,10,5,1970,2299646,1,12,1,2,2,-2.6004785125230683,0.2,-0.06811145510835909,-2,-11,0.0,0
45533,45533,2015-12-03,fnatic,G2,Mirage,16,6,1,1,13,2,3,4,1970,2299645,3,8,2,0,1,129.9062910721916,0.30000000000000004,0.27976190476190477,5,-5,0.5,1
45532,45532,2015-12-03,Envy,Titan,Train,11,16,2,1,7,8,4,8,1970,2299646,1,12,1,2,2,-34.360970062776914,0.10000000000000003,-0.1166666666666667,-2,-11,0.0,0
45535,45535,2015-12-03,Natus Vincere,Envy,Cobblestone,14,16,2,1,5,10,9,6,1970,2299647,5,1,2,1,1,92.09845970667857,0.39999999999999997,0.16040100250626566,2,4,0.5,1
45536,45536,2015-12-03,Natus Vincere,Envy,Train,16,12,1,1,6,9,10,3,1970,2299647,5,1,2,1,1,115.809132106996,0.49999999999999994,0.2,2,4,1.0,1
45537,45537,2015-12-03,Natus Vincere,Envy,Mirage,16,8,1,1,9,6,7,2,1970,2299647,5,1,2,1,1,137.5209499351672,0.49999999999999994,0.2360248447204969,2,4,1.0,1
45534,45534,2015-12-03,fnatic,G2,Cache,16,1,1,2,2,0,14,1,1970,2299645,3,8,2,0,1,150.46953593198782,0.4,0.320855614973262,5,-5,1.0,1
45529,45529,2015-12-04,E-frag.net,Envy,Inferno,8,16,2,1,6,9,2,7,1970,2299680,18,1,0,2,2,53.74099874322792,0.09999999999999998,0.027272727272727282,-12,17,0.5,0
45528,45528,2015-12-04,E-frag.net,Envy,Cache,5,16,2,1,3,12,2,4,1970,2299680,18,1,0,2,2,16.83037075794755,-0.09999999999999998,-0.031620553359683834,-12,17,0.0,0
45527,45527,2015-12-04,fnatic,?,Mirage,16,10,1,1,8,7,8,3,1608,2299674,3,2,2,0,1,226.69580869046422,1.0,0.9130434782608695,23,1,0.5,1
45526,45526,2015-12-04,fnatic,?,Cache,16,11,1,2,8,4,8,7,1608,2299674,3,2,2,0,1,240.34895672028915,1.0,0.9166666666666666,23,1,1.0,1
45523,45523,2015-12-05,NiP,fnatic,Cache,16,6,1,2,2,5,14,1,1608,2299697,6,3,2,1,1,-215.8288061646806,-0.5,-0.34857142857142864,-11,3,0.5,1
45525,45525,2015-12-05,NiP,fnatic,Cobblestone,16,12,1,1,11,4,5,8,1608,2299697,6,3,2,1,1,-166.16587404574943,-0.4,-0.2846153846153846,-11,3,0.6666666666666666,1
45524,45524,2015-12-05,NiP,fnatic,Inferno,14,16,2,1,9,6,5,10,1608,2299697,6,3,2,1,1,-119.93060705468292,-0.20000000000000007,-0.22685185185185186,-11,3,0.75,1
45522,45522,2015-12-06,E-frag.net,Titan,Cache,7,16,2,1,7,8,0,8,1970,2299742,18,12,0,2,2,-77.38467969061685,-0.30000000000000004,-0.22619047619047616,-9,6,0.5,0
45521,45521,2015-12-06,E-frag.net,Titan,Dust2,10,16,2,1,8,7,2,9,1970,2299742,18,12,0,2,2,-102.37285572070778,-0.5,-0.2692307692307692,-9,6,0.0,0
45520,45520,2015-12-06,NiP,fnatic,Mirage,12,16,2,1,9,6,3,10,1608,2299746,6,3,1,2,2,-77.30336992364778,-0.09999999999999998,-0.1743697478991596,-11,3,0.8,0
45519,45519,2015-12-06,NiP,fnatic,Dust2,16,9,1,2,8,2,8,7,1608,2299746,6,3,1,2,2,-102.29867565799918,-0.19999999999999996,-0.21647509578544055,-11,3,0.6666666666666666,0
45518,45518,2015-12-06,NiP,fnatic,Train,9,16,2,1,4,11,5,5,1608,2299746,6,3,1,2,2,-125.13977752172082,-0.29999999999999993,-0.2543859649122807,-11,3,0.5714285714285714,0
45517,45517,2015-12-06,Natus Vincere,E-frag.net,Cobblestone,6,16,2,1,4,11,2,5,1970,2299743,5,18,1,2,2,162.87757375522642,0.7,0.32738095238095233,10,-13,0.5,0
45516,45516,2015-12-06,Natus Vincere,E-frag.net,Overpass,16,13,1,2,9,5,7,8,1970,2299743,5,18,1,2,2,116.88625551350196,0.5,0.25333333333333335,10,-13,0.0,0
45515,45515,2015-12-06,Natus Vincere,E-frag.net,Dust2,11,16,2,2,3,9,8,7,1970,2299743,5,18,1,2,2,74.50921006175349,0.3,0.1875,10,-13,0.0,0
45508,45508,2015-12-07,E-frag.net,?,Cache,12,16,2,1,5,10,7,6,1970,2299762,18,2,0,2,2,-31.85025072831968,0.3,0.35294117647058826,15,16,0.5,0
45511,45511,2015-12-07,Envy,Dignitas,Train,9,16,2,2,4,6,5,10,1970,2299763,1,17,2,1,1,-25.336878590371953,0.10000000000000003,0.0,3,-16,0.5,1
45507,45507,2015-12-07,Envy,Dignitas,Mirage,16,7,1,2,5,3,11,4,1970,2299763,1,17,2,1,1,8.992606142486466,0.10000000000000003,0.04181818181818181,3,-16,1.0,1
45509,45509,2015-12-07,Envy,Dignitas,Cobblestone,16,14,1,2,7,8,9,6,1970,2299763,1,17,2,1,1,40.164541412400695,0.10000000000000003,0.0802675585284281,3,-16,1.0,1
45514,45514,2015-12-07,Virtus.pro,HellRaisers,Mirage,17,21,2,1,9,6,6,9,1942,2299760,4,20,1,2,2,41.010734243953266,0.15000000000000002,0.18333333333333335,32,-16,0.5,0
45512,45512,2015-12-07,Virtus.pro,HellRaisers,Overpass,16,14,1,1,8,7,8,7,1942,2299760,4,20,1,2,2,5.250951591339799,-0.10000000000000003,0.0,32,-16,0.0,0
45510,45510,2015-12-07,E-frag.net,?,Overpass,6,16,2,2,1,6,5,10,1970,2299762,18,2,0,2,2,-60.92492428547939,-0.033333333333333326,0.0,15,16,0.0,0
45513,45513,2015-12-07,Virtus.pro,HellRaisers,Cache,10,16,2,2,3,8,7,8,1942,2299760,4,20,1,2,2,-27.232642103294438,-0.3,-0.13333333333333336,32,-16,0.0,0
45506,45506,2015-12-08,Vexed,G2,Dust2,9,16,2,1,6,9,3,7,1959,2299778,19,8,0,2,2,-65.2358388557991,0.0,-0.05555555555555558,-14,11,0.5,0
45505,45505,2015-12-08,Vexed,G2,Mirage,7,16,2,1,6,9,1,7,1959,2299778,19,8,0,2,2,-91.29702405116677,-0.09999999999999998,-0.17894736842105263,-14,11,0.0,0
45504,45504,2015-12-10,Liquid,Envy,Cache,5,16,2,1,2,13,3,3,1986,2299799,9,2,0,2,2,32.0709686287928,-0.2,0.12592592592592594,11,7,0.5,0
45503,45503,2015-12-10,Liquid,Envy,Cobblestone,14,16,2,1,5,10,9,6,1986,2299799,9,2,0,2,2,-2.8745156228642372,-0.3,0.07142857142857145,11,7,0.0,0
45502,45502,2015-12-10,fnatic,Conquest,Inferno,16,10,1,1,14,1,2,9,1986,2299800,1,16,2,0,1,225.86448435671218,0.25555555555555554,0.4222222222222223,22,-15,0.5,1
45501,45501,2015-12-10,fnatic,Conquest,Mirage,16,4,1,2,5,0,11,4,1986,2299800,1,16,2,0,1,239.56910150186832,0.29999999999999993,0.4666666666666667,22,-15,1.0,1
45493,45493,2015-12-11,?,Natus Vincere,Train,16,12,1,1,12,3,4,9,1986,2299842,3,5,2,0,1,23.86033679797265,0.0,0.018518518518518545,-23,-2,0.5,1
45494,45494,2015-12-11,?,Natus Vincere,Inferno,16,13,1,2,9,5,7,8,1986,2299842,3,5,2,0,1,53.66616696005849,0.09999999999999998,0.13571428571428568,-23,-2,1.0,1
45495,45495,2015-12-11,Envy,fnatic,Cobblestone,16,11,1,1,8,7,8,4,1986,2299832,2,1,2,0,1,-206.1302348274519,0.0,-0.41839080459770117,-4,1,0.5,1
45496,45496,2015-12-11,Envy,fnatic,Inferno,16,6,1,2,7,0,9,6,1986,2299832,2,1,2,0,1,-157.09797729950355,0.20000000000000007,-0.4,-4,1,1.0,1
45498,45498,2015-12-11,Natus Vincere,Luminosity,Inferno,19,15,1,2,8,7,7,8,1986,2299802,5,7,2,0,1,-157.06019950013638,-0.19999999999999996,-0.15172413793103445,-20,-2,1.0,1
45499,45499,2015-12-11,?,CLG,Mirage,16,12,1,2,11,2,5,10,1986,2299801,3,13,2,0,1,112.41831898083888,0.36666666666666664,0.2982456140350877,-13,-10,0.5,1
45500,45500,2015-12-11,?,CLG,Inferno,16,6,1,2,6,1,10,5,1986,2299801,3,13,2,0,1,134.41103296755023,0.5142857142857142,0.3642857142857143,-13,-10,1.0,1
45497,45497,2015-12-11,Natus Vincere,Luminosity,Dust2,16,5,1,1,10,5,6,0,1986,2299802,5,7,2,0,1,-111.50540787186333,-0.09999999999999998,-0.1333333333333333,-20,-2,1.0,1
