season,date,event,patch,blue_team,red_team,winner,blue_team_win,elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
10,2020-09-27,Play in,10.19,Unicorns_of_Love_2e-CIS,PSG_Talon,PSG_Talon,0,7.393400853923367,-0.06666666666666665,-0.06666666666666665,-0.1282051282051282,10,0,0.5,0.8,0.5
10,2020-09-27,Play in,10.19,Unicorns_of_Love_2e-CIS,LGD_Gaming,Unicorns_of_Love_2e-CIS,1,40.27198335571575,0.19999999999999996,0.16666666666666669,0.16666666666666669,5,0,0.0,0.6666666666666666,0.3333333333333333
10,2020-09-27,Play in,10.19,PSG_Talon,V3_Esports,PSG_Talon,1,46.13070992373173,0.4166666666666667,0.4166666666666667,0.4166666666666667,1,0,0.0,1.0,0.5
10,2020-09-27,Play in,10.19,Movistar_R7,Unicorns_of_Love_2e-CIS,Movistar_R7,1,-34.48749361320688,-0.46666666666666673,-0.26666666666666666,-0.2,-12,1,0.0,0.0,0.375
10,2020-09-27,Play in,10.19,V3_Esports,LGD_Gaming,LGD_Gaming,0,19.694396615274172,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-6,0,-0.5,0.0,0.25
10,2020-09-28,Play in,10.19,Team_Liquid,Legacy_Esports,Team_Liquid,1,51.59788637526549,0.09999999999999998,0.09999999999999998,0.0714285714285714,12,0,0.5,0.5,0.0
10,2020-09-28,Play in,10.19,MAD_Lions,INTZ,MAD_Lions,1,81.89498328166314,0.3333333333333333,0.2222222222222222,0.2222222222222222,-6,0,0.5,1.0,0.0
10,2020-09-28,Play in,10.19,Legacy_Esports,Papara_SuperMassive,Legacy_Esports,1,-35.29402310177102,-0.26666666666666666,-0.16666666666666669,-0.2121212121212121,-8,-2,0.0,1.0,0.6666666666666666
10,2020-09-28,Play in,10.19,INTZ,Team_Liquid,INTZ,1,-175.7234544045591,-0.8,-0.5,-0.5,-5,0,0.0,0.25,0.6666666666666666
10,2020-09-28,Play in,10.19,MAD_Lions,Legacy_Esports,Legacy_Esports,0,-7.97422389220219,0.0,0.0,0.0,0,0,0.0,1.0,0.0
10,2020-09-28,Play in,10.19,Papara_SuperMassive,Team_Liquid,Team_Liquid,0,-37.739617023383744,0.0,-0.19999999999999996,-0.0625,-4,0,0.0,0.4,0.5714285714285714
10,2020-09-29,Play in,10.19,Papara_SuperMassive,MAD_Lions,Papara_SuperMassive,1,9.392691227959858,0.19999999999999996,0.0,0.06153846153846154,8,0,0.5,0.3333333333333333,0.0
10,2020-09-29,Play in,10.19,MAD_Lions,Papara_SuperMassive,MAD_Lions,1,-40.527803088249584,-0.19999999999999996,-0.06666666666666671,-0.16666666666666669,-8,0,-0.5,0.6666666666666666,0.5714285714285714
10,2020-09-29,Play in,10.19,Papara_SuperMassive,MAD_Lions,Papara_SuperMassive,1,4.811893150088963,0.0,-0.028571428571428525,0.038095238095238126,8,0,0.16666666666666663,0.42857142857142855,0.0
10,2020-09-29,Play in,10.19,MAD_Lions,Papara_SuperMassive,MAD_Lions,1,-36.36872974744847,0.0,-0.125,-0.125,-8,0,-0.25,0.75,0.5
10,2020-09-29,Play in,10.19,Papara_SuperMassive,MAD_Lions,Papara_SuperMassive,1,1.031227174412379,0.0,0.05555555555555558,0.02614379084967322,8,0,0.09999999999999998,0.5,0.0
10,2020-09-29,Play in,10.19,LGD_Gaming,Movistar_R7,LGD_Gaming,1,-34.76884759659424,-0.09999999999999998,-0.09999999999999998,-0.13636363636363635,7,0,-0.5,0.3333333333333333,0.5
10,2020-09-29,Play in,10.19,Movistar_R7,LGD_Gaming,LGD_Gaming,0,-0.42283428406517487,-0.19999999999999996,-0.09999999999999998,-0.016666666666666663,-7,0,0.0,0.5,0.4
10,2020-09-29,Play in,10.19,Movistar_R7,LGD_Gaming,LGD_Gaming,0,-32.38388982652077,-0.4,-0.26666666666666666,-0.12820512820512825,-7,0,-0.16666666666666669,0.3333333333333333,0.5
10,2020-09-30,Play in,10.19,Unicorns_of_Love_2e-CIS,Papara_SuperMassive,Unicorns_of_Love_2e-CIS,1,-0.003685136070998851,0.0,-0.09999999999999998,0.0,-2,2,0.0,0.7142857142857143,0.4444444444444444
10,2020-09-30,Play in,10.19,Papara_SuperMassive,Unicorns_of_Love_2e-CIS,Unicorns_of_Love_2e-CIS,0,-31.99665427750415,-0.19999999999999996,-0.09999999999999998,-0.055727554179566596,2,0,-0.5,0.5555555555555556,0.3333333333333333
10,2020-09-30,Play in,10.19,Unicorns_of_Love_2e-CIS,Papara_SuperMassive,Unicorns_of_Love_2e-CIS,1,61.05795677289734,0.19999999999999996,0.19999999999999996,0.10555555555555557,-2,0,0.5,0.75,0.4
10,2020-09-30,Play in,10.19,Legacy_Esports,LGD_Gaming,LGD_Gaming,0,4.080093179141386,-0.20000000000000007,0.0,0.09999999999999998,-9,1,0.0,1.0,0.5714285714285714
10,2020-09-30,Play in,10.19,Legacy_Esports,LGD_Gaming,LGD_Gaming,0,-28.29568001618327,-0.6,-0.09999999999999998,-0.033333333333333326,-9,0,-0.5,0.6666666666666666,0.625
10,2020-09-30,Play in,10.19,Legacy_Esports,LGD_Gaming,LGD_Gaming,0,-57.69529823709445,-0.6,-0.2714285714285714,-0.13392857142857145,-9,0,-0.5,0.5,0.6666666666666666
10,2020-10-03,Main,10.19,TSM,Fnatic,Fnatic,0,-159.15912189556047,-0.2,-0.09999999999999998,-0.20000000000000007,-42,742,0.0,0.52,0.5897435897435898
10,2020-10-03,Main,10.19,Gen_2e-G,LGD_Gaming,Gen_2e-G,1,-98.78116116682077,-0.8,-0.6333333333333334,-0.42156862745098045,-11,717,0.0,0.0,0.7
10,2020-10-03,Main,10.19,DWG_KIA,JD_Gaming,DWG_KIA,1,91.23342043825414,-0.09999999999999998,0.09999999999999998,0.2222222222222222,18,343,0.0,0.8571428571428571,0.5
10,2020-10-03,Main,10.19,Rogue__28-European_Team_29-,PSG_Talon,Rogue__28-European_Team_29-,1,-42.30874077156204,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-5,-7,0.0,0.5,0.6666666666666666
10,2020-10-03,Main,10.19,Unicorns_of_Love_2e-CIS,DRX,DRX,0,43.45153634486769,0.30000000000000004,0.19999999999999996,0.07894736842105265,19,4,0.0,0.7777777777777778,0.5
10,2020-10-03,Main,10.19,FlyQuest,Top_Esports,Top_Esports,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
10,2020-10-04,Main,10.19,LGD_Gaming,Fnatic,LGD_Gaming,1,-72.91652478259743,0.4,0.20000000000000007,0.005555555555555536,-73,0,0.0,0.42857142857142855,0.6
10,2020-10-04,Main,10.19,Gen_2e-G,TSM,Gen_2e-G,1,46.609028264659855,0.2,-0.01428571428571429,-0.06428571428571428,-42,0,0.0,0.25,0.2608695652173913
10,2020-10-04,Main,10.19,PSG_Talon,JD_Gaming,JD_Gaming,0,36.2624488609099,0.6,0.6666666666666666,0.6666666666666666,5,0,0.0,1.0,0.0
10,2020-10-04,Main,10.19,Rogue__28-European_Team_29-,DWG_KIA,DWG_KIA,0,-85.187128527602,0.6,0.30000000000000004,0.26315789473684215,-18,0,0.0,1.0,0.6363636363636364
10,2020-10-04,Main,10.19,G2_Esports,Suning,G2_Esports,1,96.25659015726114,-0.3,0.0,0.050000000000000044,54,330,0.0,0.5925925925925926,0.5
10,2020-10-04,Main,10.19,Machi_Esports,Team_Liquid,Machi_Esports,1,-54.21312781225629,-0.30000000000000004,-0.09999999999999998,-0.08823529411764708,-17,-7,0.0,0.5,0.625
10,2020-10-05,Main,10.19,Top_Esports,DRX,Top_Esports,1,-1.9906494879351158,0.0,0.0,0.0,0,0,0.0,0.5,1.0
10,2020-10-05,Main,10.19,FlyQuest,Unicorns_of_Love_2e-CIS,FlyQuest,1,-41.460886856932575,-0.6,-0.7,-0.55,-19,0,0.0,0.0,0.4
10,2020-10-05,Main,10.19,JD_Gaming,Rogue__28-European_Team_29-,JD_Gaming,1,-0.01367310708928926,0.0,0.0,0.0,0,0,0.0,0.5,0.5
10,2020-10-05,Main,10.19,DWG_KIA,PSG_Talon,DWG_KIA,1,108.57368441108656,0.19999999999999996,0.12857142857142856,0.1785714285714286,13,0,0.0,0.875,0.5
10,2020-10-05,Main,10.19,Team_Liquid,Suning,Suning,0,47.41384511588217,0.6,0.6,0.5555555555555556,17,0,0.0,0.5555555555555556,0.0
10,2020-10-05,Main,10.19,Machi_Esports,G2_Esports,G2_Esports,0,-89.45730746088702,0.6,0.5,0.4,-54,0,0.0,1.0,0.48148148148148145
10,2020-10-06,Main,10.19,TSM,LGD_Gaming,LGD_Gaming,0,-137.70542241370276,-0.6000000000000001,-0.5,-0.22894736842105268,31,0,0.0,0.5,0.6363636363636364
10,2020-10-06,Main,10.19,Fnatic,Gen_2e-G,Fnatic,1,97.66123548564565,0.0,0.125,0.125,84,0,0.0,0.6274509803921569,0.3333333333333333
10,2020-10-06,Main,10.19,Top_Esports,Unicorns_of_Love_2e-CIS,Top_Esports,1,24.53111725921144,0.4,0.4,0.44999999999999996,-19,0,0.0,1.0,0.36363636363636365
10,2020-10-06,Main,10.19,DRX,FlyQuest,DRX,1,-0.0013546282089009765,0.0,0.0,0.0,0,0,0.0,0.5,0.5
10,2020-10-06,Main,10.19,Suning,Machi_Esports,Suning,1,-0.01473754967878449,0.0,0.0,0.0,0,0,0.0,0.5,0.5
10,2020-10-06,Main,10.19,G2_Esports,Team_Liquid,Team_Liquid,0,102.3363189543602,0.0,0.09999999999999998,0.12368421052631584,37,0,0.0,0.6071428571428571,0.5555555555555556
10,2020-10-08,Main,10.19,Suning,G2_Esports,Suning,1,-76.82837736800707,0.2666666666666666,0.16666666666666663,0.06666666666666665,-54,0,-0.5,1.0,0.5
10,2020-10-08,Main,10.19,Suning,G2_Esports,Suning,1,-37.86534773668632,0.35,0.35,0.19999999999999996,-54,0,0.0,1.0,0.4827586206896552
10,2020-10-08,Main,10.19,Team_Liquid,Machi_Esports,Team_Liquid,1,47.64075933514687,0.06666666666666671,0.26666666666666666,0.21666666666666673,17,0,-0.5,0.5,0.0
10,2020-10-08,Main,10.19,Suning,Team_Liquid,Team_Liquid,0,7.744558033122985,0.20000000000000007,0.20000000000000007,0.20000000000000007,-16,0,0.5,1.0,0.6
10,2020-10-08,Main,10.19,G2_Esports,Machi_Esports,G2_Esports,1,85.4162996573541,0.15000000000000002,0.04999999999999999,0.25,55,0,0.5,0.5862068965517241,0.0
10,2020-10-08,Main,10.19,Machi_Esports,Suning,Suning,0,-78.811959163447,-0.6000000000000001,-0.4666666666666666,-0.4666666666666666,-1,0,-0.5,0.5,0.5
10,2020-10-08,Main,10.19,Team_Liquid,G2_Esports,G2_Esports,0,-5.9233436713780065,0.19999999999999996,0.29999999999999993,0.09999999999999998,-38,0,0.5,0.5454545454545454,0.4666666666666667
10,2020-10-09,Main,10.19,JD_Gaming,DWG_KIA,JD_Gaming,1,-104.66432534379715,-0.13333333333333341,-0.033333333333333326,-0.08333333333333337,-18,0,-0.5,1.0,0.6666666666666666
10,2020-10-09,Main,10.19,PSG_Talon,Rogue__28-European_Team_29-,PSG_Talon,1,5.764943853010436,0.06666666666666671,0.16666666666666669,0.16666666666666669,5,0,-0.5,0.6666666666666666,0.0
10,2020-10-09,Main,10.19,JD_Gaming,PSG_Talon,PSG_Talon,0,31.16737420555114,0.35,0.19444444444444442,0.19444444444444442,-5,0,0.5,1.0,0.4
10,2020-10-09,Main,10.19,DWG_KIA,Rogue__28-European_Team_29-,DWG_KIA,1,131.70717975046068,0.35,0.35,0.44999999999999996,18,0,0.5,0.8888888888888888,0.0
10,2020-10-09,Main,10.19,Rogue__28-European_Team_29-,JD_Gaming,JD_Gaming,0,-61.17933931543985,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997,0,0,-0.5,0.5,0.5
10,2020-10-09,Main,10.19,PSG_Talon,DWG_KIA,DWG_KIA,0,-87.25110160848908,-0.4,0.0,-0.09999999999999998,-13,0,-0.5,0.75,0.6153846153846154
10,2020-10-10,Main,10.19,Gen_2e-G,Fnatic,Gen_2e-G,1,-120.895952001365,0.0,-0.26666666666666666,-0.16666666666666669,-84,0,-0.5,0.4,0.5853658536585366
10,2020-10-10,Main,10.19,LGD_Gaming,TSM,LGD_Gaming,1,157.64718567315322,0.6000000000000001,0.6000000000000001,0.25,-31,0,0.16666666666666663,0.5,0.25
10,2020-10-10,Main,10.19,Fnatic,LGD_Gaming,Fnatic,1,5.3904628216116635,-0.4,-0.4,-0.15000000000000002,73,0,-0.5,0.6346153846153846,0.6666666666666666
10,2020-10-10,Main,10.19,TSM,Gen_2e-G,Gen_2e-G,0,-103.2488429967068,-0.6,-0.2,-0.10000000000000003,42,0,-0.5,0.48148148148148145,0.25
10,2020-10-10,Main,10.19,LGD_Gaming,Gen_2e-G,Gen_2e-G,0,45.66702969419612,-0.20000000000000007,0.30000000000000004,0.1954545454545455,11,0,-0.5,0.5555555555555556,0.4
10,2020-10-10,Main,10.19,Fnatic,TSM,Fnatic,1,208.57071569066193,0.6,0.4,0.2,42,0,0.5,0.6415094339622641,0.24
10,2020-10-11,Main,10.19,DRX,Top_Esports,Top_Esports,0,-29.064805556758074,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0,0,-0.5,1.0,1.0
10,2020-10-11,Main,10.19,Unicorns_of_Love_2e-CIS,FlyQuest,FlyQuest,0,6.788110754360332,0.06666666666666671,0.16666666666666669,0.16666666666666669,19,0,-0.5,0.7,0.0
10,2020-10-11,Main,10.19,Top_Esports,FlyQuest,FlyQuest,0,59.41564126108733,0.5,0.5,0.5,0,0,0.5,1.0,0.5
10,2020-10-11,Main,10.19,DRX,Unicorns_of_Love_2e-CIS,DRX,1,26.85859381663022,0.3,0.09999999999999998,0.0,-19,0,0.5,0.5,0.3333333333333333
10,2020-10-11,Main,10.19,Unicorns_of_Love_2e-CIS,Top_Esports,Top_Esports,0,-81.30840677191168,-0.8,-0.4,-0.35000000000000003,19,0,-0.5,0.6363636363636364,1.0
10,2020-10-11,Main,10.19,FlyQuest,DRX,DRX,0,2.922676294176881,0.0,0.0,0.0,0,0,-0.5,0.5,0.5
10,2020-10-15,Main,10.19,DRX,DWG_KIA,DWG_KIA,0,-93.8962395365586,-0.20000000000000007,0.06666666666666665,-0.033333333333333326,-18,-2,0.0,0.6666666666666666,0.6428571428571429
10,2020-10-15,Main,10.19,DRX,DWG_KIA,DWG_KIA,0,-117.45264938514106,-0.20000000000000007,-0.12857142857142856,-0.12857142857142856,-18,0,-0.5,0.5,0.6666666666666666
10,2020-10-15,Main,10.19,DWG_KIA,DRX,DWG_KIA,1,139.02894765806445,0.4,0.30000000000000004,0.19999999999999996,18,0,0.5,0.9,0.6666666666666666
10,2020-10-16,Main,10.19,JD_Gaming,Suning,Suning,0,-17.55567868046205,0.0,-0.04761904761904767,-0.04761904761904767,-1,-1,0.0,0.6666666666666666,0.6666666666666666
10,2020-10-16,Main,10.19,JD_Gaming,Suning,Suning,0,-47.940115642994215,-0.20000000000000007,-0.1785714285714286,-0.1785714285714286,-1,0,-0.5,0.5,0.75
10,2020-10-16,Main,10.19,Suning,JD_Gaming,Suning,1,75.55247829433142,0.4,0.2777777777777778,0.2777777777777778,1,0,0.5,0.75,0.6666666666666666
10,2020-10-16,Main,10.19,Suning,JD_Gaming,JD_Gaming,0,100.7014883174204,0.6000000000000001,0.3555555555555556,0.3555555555555556,1,0,0.5,0.8,0.5
10,2020-10-17,Main,10.19,Fnatic,Top_Esports,Top_Esports,0,49.31306653316528,-0.20000000000000007,-0.33333333333333337,-0.33333333333333337,90,1,0.0,0.6481481481481481,1.0
10,2020-10-17,Main,10.19,Fnatic,Top_Esports,Top_Esports,0,12.80142091582843,-0.20000000000000007,-0.3571428571428571,-0.4071428571428571,90,0,-0.5,0.6363636363636364,1.0
10,2020-10-17,Main,10.19,Top_Esports,Fnatic,Top_Esports,1,20.377100256115,0.4,0.475,0.425,-90,0,0.5,0.6666666666666666,0.5714285714285714
10,2020-10-17,Main,10.19,Top_Esports,Fnatic,Fnatic,0,50.50244896172694,0.4,0.4888888888888888,0.43888888888888883,-90,0,0.5,0.75,0.5581395348837209
10,2020-10-17,Main,10.19,Top_Esports,Fnatic,Fnatic,0,13.883486935173323,0.4,0.30000000000000004,0.30000000000000004,-90,0,0.25,0.6,0.5681818181818182
10,2020-10-18,Main,10.19,G2_Esports,Gen_2e-G,G2_Esports,1,57.293928099691584,-0.4,-0.19999999999999996,0.09999999999999998,49,2,0.0,0.6,0.5
10,2020-10-18,Main,10.19,Gen_2e-G,G2_Esports,G2_Esports,0,-84.06428110727938,0.0,0.0,-0.1384615384615384,-49,0,-0.5,0.5,0.4838709677419355
10,2020-10-18,Main,10.19,Gen_2e-G,G2_Esports,G2_Esports,0,-108.4693100514096,-0.20000000000000007,-0.09999999999999998,-0.17142857142857143,-49,0,-0.5,0.42857142857142855,0.5
10,2020-10-24,Main,10.19,DWG_KIA,G2_Esports,DWG_KIA,1,33.79264516851504,0.0,0.10000000000000009,0.09999999999999998,-37,3,-0.25,0.9090909090909091,0.5151515151515151
10,2020-10-24,Main,10.19,G2_Esports,DWG_KIA,DWG_KIA,0,-62.69000512586649,-0.19999999999999996,-0.30000000000000004,-0.19999999999999996,37,0,0.09999999999999998,0.6129032258064516,0.6875
10,2020-10-24,Main,10.19,DWG_KIA,G2_Esports,G2_Esports,0,88.9778983471931,0.4,0.4,0.25,-37,0,0.0,0.9166666666666666,0.5
10,2020-10-24,Main,10.19,G2_Esports,DWG_KIA,DWG_KIA,0,-48.95731689972877,-0.20000000000000007,-0.20000000000000007,-0.19999999999999996,37,0,0.0714285714285714,0.59375,0.7058823529411765
10,2020-10-25,Main,10.19,Suning,Top_Esports,Suning,1,6.647506141681788,0.20000000000000007,0.10000000000000009,0.0,0,1,0.0,0.6666666666666666,1.0
10,2020-10-25,Main,10.19,Top_Esports,Suning,Suning,0,-38.03532289942041,-0.4,-0.20000000000000007,-0.08333333333333337,0,0,-0.5,0.5,0.8
10,2020-10-25,Main,10.19,Suning,Top_Esports,Top_Esports,0,66.5460682481148,0.6000000000000001,0.30000000000000004,0.15384615384615385,0,0,0.5,0.7142857142857143,0.8333333333333334
10,2020-10-25,Main,10.19,Top_Esports,Suning,Suning,0,-28.49081535195228,-0.39999999999999997,-0.19999999999999996,-0.0714285714285714,0,0,-0.16666666666666669,0.42857142857142855,0.8333333333333334
10,2020-10-31,Main,10.19,DWG_KIA,Suning,DWG_KIA,1,79.39795000205322,0.20000000000000007,0.10000000000000009,0.01666666666666672,16,1,0.0,0.8461538461538461,0.8571428571428571
10,2020-10-31,Main,10.19,Suning,DWG_KIA,DWG_KIA,0,-104.2098258800902,-0.20000000000000007,-0.20000000000000007,-0.0625,-16,0,-0.5,0.625,0.7222222222222222
10,2020-10-31,Main,10.19,DWG_KIA,Suning,Suning,0,126.8895796822635,0.4,0.30000000000000004,0.1029411764705882,16,0,0.5,0.8571428571428571,0.75
10,2020-10-31,Main,10.19,DWG_KIA,Suning,DWG_KIA,1,83.69593148733065,0.19999999999999996,0.20000000000000007,0.033333333333333326,16,0,0.16666666666666663,0.8,0.7777777777777778
11,2021-10-05,Play in,11.19,Unicorns_of_Love_2e-CIS,Galatasaray_Esports,Galatasaray_Esports,0,-50.71225902165179,-0.5,-0.2,-0.04999999999999999,25,360,0.0,0.5833333333333334,0.5
11,2021-10-05,Play in,11.19,DetonatioN_FocusMe,Cloud9,Cloud9,0,-125.59858705227134,0.0,-0.09999999999999998,-0.25,-64,14,-0.5,0.2857142857142857,0.39473684210526316
11,2021-10-05,Play in,11.19,Galatasaray_Esports,Beyond_Gaming,Galatasaray_Esports,1,13.68105901003355,0.5,0.5,0.5,1,1,0.0,0.5,0.5
11,2021-10-05,Play in,11.19,Unicorns_of_Love_2e-CIS,DetonatioN_FocusMe,DetonatioN_FocusMe,0,26.162078117258943,-0.2,0.19999999999999998,0.16923076923076924,13,0,0.0,0.5384615384615384,0.2
11,2021-10-05,Play in,11.19,Hanwha_Life_Esports,INFINITY,Hanwha_Life_Esports,1,19.098310683502177,0.09999999999999998,0.125,0.125,-8,-1095,0.0,0.5,0.25
11,2021-10-05,Play in,11.19,LNG_Esports,PEACE__28-Oceanic_Team_29-,LNG_Esports,1,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
11,2021-10-05,Play in,11.19,INFINITY,RED_Canids,RED_Canids,0,-34.21968575553137,-0.3,-0.16666666666666669,-0.16666666666666669,9,1,0.0,0.5,0.5
11,2021-10-05,Play in,11.19,Hanwha_Life_Esports,LNG_Esports,LNG_Esports,0,-0.8786249279708045,0.0,0.0,0.0,0,0,0.0,1.0,0.5
11,2021-10-06,Play in,11.19,Cloud9,Galatasaray_Esports,Cloud9,1,26.902685139668847,-0.6,-0.7,-0.5,75,0,0.0,0.6578947368421053,1.0
11,2021-10-06,Play in,11.19,Beyond_Gaming,Unicorns_of_Love_2e-CIS,Beyond_Gaming,1,66.22556486590179,0.0,-0.2,-0.4,-26,0,0.0,0.5,0.3076923076923077
11,2021-10-06,Play in,11.19,Galatasaray_Esports,DetonatioN_FocusMe,DetonatioN_FocusMe,0,87.64065261514475,0.2666666666666666,0.4666666666666666,0.38095238095238093,-11,-1,0.0,1.0,0.3333333333333333
11,2021-10-06,Play in,11.19,Beyond_Gaming,Cloud9,Cloud9,0,-73.10127136895085,-0.09999999999999998,0.09999999999999998,-0.050000000000000044,-76,0,0.0,1.0,0.41025641025641024
11,2021-10-06,Play in,11.19,RED_Canids,Hanwha_Life_Esports,Hanwha_Life_Esports,0,15.267364079796153,0.5,0.5,0.5,-1,0,0.0,0.5,0.5
11,2021-10-06,Play in,11.19,INFINITY,PEACE__28-Oceanic_Team_29-,PEACE__28-Oceanic_Team_29-,0,-32.64888699433118,0.2,0.3,0.3,9,0,0.0,0.4,0.0
11,2021-10-06,Play in,11.19,RED_Canids,LNG_Esports,LNG_Esports,0,-34.23297257077866,-0.5,-0.5,-0.5,0,-1,0.0,0.0,1.0
11,2021-10-06,Play in,11.19,PEACE__28-Oceanic_Team_29-,Hanwha_Life_Esports,Hanwha_Life_Esports,0,-17.36359975247956,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-1,0,0.0,0.5,1.0
11,2021-10-07,Play in,11.19,DetonatioN_FocusMe,Cloud9,DetonatioN_FocusMe,1,-136.80030193847028,0.0,-0.2,-0.21666666666666673,-64,0,-0.5,0.25,0.425
11,2021-10-07,Play in,11.19,Unicorns_of_Love_2e-CIS,Beyond_Gaming,Beyond_Gaming,0,-79.5164050545784,-0.3333333333333333,-0.2333333333333333,0.016666666666666663,25,0,-0.5,0.5,0.0
11,2021-10-07,Play in,11.19,Cloud9,Unicorns_of_Love_2e-CIS,Unicorns_of_Love_2e-CIS,0,168.3898640417276,0.6,0.5,0.20000000000000007,51,0,0.0,0.6666666666666666,0.2857142857142857
11,2021-10-07,Play in,11.19,DetonatioN_FocusMe,Beyond_Gaming,DetonatioN_FocusMe,1,-28.741720852650815,0.30000000000000004,-0.09999999999999998,-0.125,12,0,0.0,0.3333333333333333,0.5
11,2021-10-07,Play in,11.19,PEACE__28-Oceanic_Team_29-,RED_Canids,PEACE__28-Oceanic_Team_29-,1,0.0018614769826399424,0.0,0.0,0.0,0,0,0.0,0.0,1.0
11,2021-10-07,Play in,11.19,LNG_Esports,INFINITY,LNG_Esports,1,109.53789346855137,0.8,0.7,0.7272727272727273,-8,0,0.0,1.0,0.2
11,2021-10-08,Play in,11.19,RED_Canids,PEACE__28-Oceanic_Team_29-,PEACE__28-Oceanic_Team_29-,0,-32.00169002861662,-0.25,-0.25,-0.25,0,0,-0.5,0.0,0.5
11,2021-10-08,Play in,11.19,PEACE__28-Oceanic_Team_29-,RED_Canids,RED_Canids,0,61.06253262636233,0.39999999999999997,0.39999999999999997,0.39999999999999997,0,0,0.5,0.5,0.5
11,2021-10-08,Play in,11.19,RED_Canids,PEACE__28-Oceanic_Team_29-,PEACE__28-Oceanic_Team_29-,0,-23.495665790225075,-0.39999999999999997,-0.16666666666666669,-0.16666666666666669,0,0,-0.16666666666666669,0.0,0.6666666666666666
11,2021-10-08,Play in,11.19,PEACE__28-Oceanic_Team_29-,RED_Canids,PEACE__28-Oceanic_Team_29-,1,53.33492787431783,0.39999999999999997,0.2857142857142857,0.2857142857142857,0,0,0.25,0.3333333333333333,0.6666666666666666
11,2021-10-08,Play in,11.19,PEACE__28-Oceanic_Team_29-,RED_Canids,RED_Canids,0,80.4608261848523,0.6000000000000001,0.375,0.375,0,0,0.30000000000000004,0.5,0.5
11,2021-10-08,Play in,11.19,Galatasaray_Esports,Beyond_Gaming,Beyond_Gaming,0,14.321163090644859,0.09999999999999998,0.09999999999999998,0.09999999999999998,-1,1,0.5,0.5,0.3333333333333333
11,2021-10-08,Play in,11.19,Beyond_Gaming,Galatasaray_Esports,Beyond_Gaming,1,18.997118248011247,0.19999999999999996,0.09999999999999998,0.09999999999999998,1,0,0.0,0.5,0.5
11,2021-10-08,Play in,11.19,Galatasaray_Esports,Beyond_Gaming,Beyond_Gaming,0,-49.24916060269925,-0.39999999999999997,-0.23809523809523808,-0.23809523809523808,-1,0,-0.16666666666666669,0.3333333333333333,0.5
11,2021-10-08,Play in,11.19,Galatasaray_Esports,Beyond_Gaming,Galatasaray_Esports,1,-76.74328408835663,-0.8,-0.3392857142857143,-0.3392857142857143,-1,0,-0.25,0.25,0.6
11,2021-10-08,Play in,11.19,Galatasaray_Esports,Beyond_Gaming,Galatasaray_Esports,1,-37.787721155562394,-0.39999999999999997,-0.18055555555555558,-0.18055555555555558,-1,0,-0.09999999999999998,0.4,0.5
11,2021-10-09,Play in,11.19,Cloud9,PEACE__28-Oceanic_Team_29-,Cloud9,1,34.31828786186452,0.0,-0.15555555555555556,-0.005555555555555536,72,1,0.0,0.65,0.75
11,2021-10-09,Play in,11.19,PEACE__28-Oceanic_Team_29-,Cloud9,Cloud9,0,-63.16769653190886,-0.19999999999999996,0.0,-0.050000000000000044,-72,0,-0.5,0.4,0.4146341463414634
11,2021-10-09,Play in,11.19,PEACE__28-Oceanic_Team_29-,Cloud9,Cloud9,0,-89.41300512295993,-0.19999999999999996,-0.09999999999999998,-0.09545454545454551,-72,0,-0.5,0.3333333333333333,0.42857142857142855
11,2021-10-09,Play in,11.19,Hanwha_Life_Esports,Beyond_Gaming,Hanwha_Life_Esports,1,42.730324189208204,0.15000000000000002,0.25,0.25,-6,2,0.0,0.5,0.42857142857142855
11,2021-10-09,Play in,11.19,Hanwha_Life_Esports,Beyond_Gaming,Hanwha_Life_Esports,1,70.81443988252067,0.4,0.30000000000000004,0.3454545454545455,-6,0,0.5,0.6666666666666666,0.375
11,2021-10-09,Play in,11.19,Beyond_Gaming,Hanwha_Life_Esports,Hanwha_Life_Esports,0,-96.38103031688343,-0.6000000000000001,-0.43333333333333335,-0.4166666666666667,6,0,-0.5,0.6666666666666666,1.0
11,2021-10-11,Main,11.19,Rogue__28-European_Team_29-,Cloud9,Rogue__28-European_Team_29-,1,-127.0962653539998,-0.6,-0.43333333333333335,-0.3833333333333334,-78,365,0.0,0.3333333333333333,0.4418604651162791
11,2021-10-11,Main,11.19,Team_Liquid,MAD_Lions,Team_Liquid,1,85.82526732440556,0.19999999999999996,0.19999999999999996,0.19999999999999996,13,-9,0.5,0.5,0.0
11,2021-10-11,Main,11.19,EDward_Gaming,100_Thieves,EDward_Gaming,1,77.42241650835922,0.0,0.16666666666666669,0.3166666666666667,49,-4,0.0,0.6,0.3333333333333333
