elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
-199.41823581449376,-0.4,-0.4,-0.4333333333333333,-10,0,-0.5,0.8333333333333334,0.9090909090909092
214.8335884886435,0.6,0.5,0.4625,10,0,0.5,0.8571428571428571,0.2222222222222222
22.36108391438233,0.0,0.0,-0.0555555555555555,20,-2,0.0,0.7368421052631579,0.4444444444444444
-52.30439097511021,-0.4,-0.0999999999999999,0.0263157894736841,-20,0,-0.5,0.6666666666666666,0.5263157894736842
79.52304481904207,0.6,0.1999999999999999,0.0,20,0,0.5,0.75,0.4
-28.4406326908902,-0.2,-0.1666666666666667,-0.1666666666666667,0,2,0.0,0.6666666666666666,1.0
-6.173011111589858,-0.2,0.0,0.0,0,0,-0.5,0.6666666666666666,0.6666666666666666
37.60451559642843,0.2,0.125,0.125,0,0,0.5,0.75,0.75
-66.15447328241135,-0.6,-0.2222222222222222,-0.2222222222222222,0,0,-0.5,0.5,0.75
168.74875655582173,0.1999999999999999,0.3,0.2,17,-1,0.0,0.8666666666666667,0.8
-186.32330705507093,-0.4,-0.4,-0.2636363636363636,-17,0,-0.5,0.6,0.9166666666666666
202.63792754594212,0.6,0.5,0.3166666666666666,17,0,0.5,0.875,0.6666666666666666
50.21562976524251,0.1999999999999999,0.0,-0.1499999999999999,31,1,0.0,0.7619047619047619,0.6
-13.622537446907472,0.0,0.0,0.2272727272727273,-31,0,0.5,0.8,0.55
-19.631502060443157,-0.2,-0.2,-0.25,31,0,-0.5,0.7272727272727273,0.6666666666666666
-139.4923105550381,-0.1999999999999999,-0.1999999999999999,-0.1307692307692307,-17,-1,0.0,0.8333333333333334,0.9230769230769232
159.29313874224795,0.4,0.1999999999999999,0.1857142857142857,17,0,0.5,0.8823529411764706,0.7142857142857143
-113.57004731501434,0.0,-0.0999999999999999,-0.1166666666666667,-17,0,0.0,0.7142857142857143,0.9285714285714286
135.46715695306125,0.2,0.2,0.2125,17,0,0.1666666666666666,0.8333333333333334,0.75
46.431245464358426,0.3,0.2,0.0999999999999999,-15,-358,0.0,0.5,0.3
-0.1537259277447447,-0.0999999999999999,0.0,0.0,10,352,0.0,0.8,0.5
273.94100472905507,0.6000000000000001,0.5,0.45,13,-20,0.0,0.8421052631578947,0.2727272727272727
-79.7732450477074,-0.3,-0.3,-0.2,35,357,0.0,0.4736842105263157,0.5
0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
-2.1075502113990296,0.3,0.0999999999999999,0.0,-21,-350,0.0,0.5,0.3636363636363636
-7.521694131419736,0.0,-0.0666666666666667,-0.0784313725490196,-11,7,0.0,0.3333333333333333,0.2
98.18940580937236,-0.0999999999999999,0.0999999999999999,0.1470588235294118,17,336,0.0,0.625,0.5
127.90987404897078,0.4,0.6,0.6666666666666666,17,-1,0.0,0.6666666666666666,0.5
-16.710777224760022,0.2,0.4,0.4375,15,1,0.0,0.6,0.0
-21.59301630187701,-0.4,-0.0999999999999999,0.0055555555555555,4,0,0.1666666666666666,0.6,0.2727272727272727
-47.32257236502801,-0.6,-0.7142857142857143,-0.7142857142857143,6,0,0.0,0.25,0.5
28.38953101752122,1.0,1.0,1.0,0,0,0.0,0.5,0.0
-108.16277606522864,-0.8,-0.8,-0.7,35,0,0.0,0.45,0.5
16.063221582707,-0.2,0.025,0.075,15,0,0.5,0.6363636363636364,0.3333333333333333
